model_id,org_id,model_type,params_B,metadata_row_present
freecs/Zero-7B-test-2,freecs,Fine-tuned,7.0,True
freewheelin/free-evo-qwen72b-v0.8,freewheelin,Fine-tuned,72.0,True
freewheelin/free-evo-qwen72b-v0.8-re,freewheelin,Fine-tuned,72.0,True
freewheelin/free-llama3-dpo-v0.2,freewheelin,Chat/post-trained,8.0,True
froggeric/WestLake-10.7B-v2,froggeric,Merged,10.0,True
fzzhang/Marcoroni-neural-chat-7B-v2_gsm8k_merged,fzzhang,Fine-tuned,7.0,True
fzzhang/Marcoroni-neural-chat-7B-v2_gsm8k_merged_s,fzzhang,Fine-tuned,7.0,True
fzzhang/Marcoroni-neural-chat-7B-v2_gsm8k_quantized_mergedfloat_s,fzzhang,Fine-tuned,7.0,True
fzzhang/mistralv1_gsm8k_merged,fzzhang,Fine-tuned,7.0,True
fzzhang/mistralv1_gsm8k_merged_s,fzzhang,Fine-tuned,7.0,True
fzzhang/toten_gsm8k_merged_s,fzzhang,Fine-tuned,7.0,True
g-ronimo/Meta-Llama-3-8B-Instruct-LessResistant,g-ronimo,Fine-tuned,8.0,True
g-ronimo/llama3-8b-SlimHermes,g-ronimo,Fine-tuned,8.0,True
g-ronimo/phi-2-OpenHermes-2.5,g-ronimo,Fine-tuned,2.0,True
g-ronimo/phi-2-OpenHermes-2.5-v2,g-ronimo,Fine-tuned,2.0,True
gabifg/Grypho-ties-7b,gabifg,Merged,7.0,True
gagan3012/MetaModel,gagan3012,Fine-tuned,10.0,True
gagan3012/MetaModel_moe,gagan3012,Pretrained,36.0,True
gagan3012/MetaModel_moe_multilingualv1,gagan3012,Pretrained,46.0,True
gagan3012/MetaModelv2,gagan3012,Fine-tuned,10.0,True
gagan3012/MetaModelv3,gagan3012,Chat/post-trained,10.0,True
gagan3012/Multilingual-mistral,gagan3012,Merged,46.0,True
gagan3012/Multirial,gagan3012,Merged,46.0,True
gaodrew/OpenOrca-Platypus2-13B-thera-1250,gaodrew,Fine-tuned,13.0,True
gaodrew/gaodrew-gorgonzola-13b,gaodrew,Fine-tuned,13.0,True
gaodrew/gaodrew-llama-30b-instruct-2048-Open-Platypus-100steps,gaodrew,Fine-tuned,30.0,True
garage-bAInd/Camel-Platypus2-13B,garage-bAInd,Fine-tuned,13.0,True
garage-bAInd/Camel-Platypus2-70B,garage-bAInd,Fine-tuned,68.0,True
garage-bAInd/Dolphin-Platypus2-70B,garage-bAInd,Unknown,,False
garage-bAInd/Platypus-30B,garage-bAInd,Chat/post-trained,32.0,True
garage-bAInd/Platypus2-13B,garage-bAInd,Fine-tuned,13.0,True
garage-bAInd/Platypus2-70B,garage-bAInd,Fine-tuned,68.0,True
garage-bAInd/Platypus2-70B-instruct,garage-bAInd,Fine-tuned,68.0,True
garage-bAInd/Platypus2-7B,garage-bAInd,Chat/post-trained,6.0,True
garage-bAInd/Stable-Platypus2-13B,garage-bAInd,Fine-tuned,13.0,True
gardner/TinyLlama-1.1B-SlimOrca-Function-Calling-3T,gardner,Chat/post-trained,1.0,True
gemmathon/gemma-2b-ko-dev-pbmt192,gemmathon,Continually pretrained,2.0,True
gemmathon/gemma-2b-ko-v0,gemmathon,Continually pretrained,2.0,True
gemmathon/gemma-pro-2.8b-ko-v0,gemmathon,Continually pretrained,2.0,True
gemmathon/gemma-pro-3.1b-ko-v0.1,gemmathon,Continually pretrained,3.0,True
gemmathon/gemma-pro-3.1b-ko-v0.5,gemmathon,Continually pretrained,3.0,True
genaicore3434/Mistral-7b-instruct-v0.2-summ-sft-bf16-e1,genaicore3434,Fine-tuned,7.0,True
genaicore3434/Mistral-7b-instruct-v0.2-summ-sft-bf16-e2,genaicore3434,Fine-tuned,7.0,True
genaicore3434/Mistral-7b-instruct-v0.2-summ-sft-lp-e1,genaicore3434,Fine-tuned,7.0,True
genaicore3434/MistralLite-summ-sft-e1,genaicore3434,Fine-tuned,,True
georgesung/llama2_7b_chat_uncensored,georgesung,Fine-tuned,7.0,True
ghost-x/ghost-7b-alpha,ghost-x,Chat/post-trained,7.0,True
giannisan/Mistral-10.7B-Instruct-v0.3-depth-upscaling,giannisan,Fine-tuned,10.0,True
giannisan/penny-llama3-2x8b,giannisan,Fine-tuned,13.0,True
giannisan/penny5-dolphin-einstein-llama3-dare-ties-chatml,giannisan,Fine-tuned,8.0,True
giraffe176/Open_Hermes_Maid_Sam_Mistral_dtv0.1,giraffe176,Merged,7.0,True
giraffe176/Open_Hermes_Orca_Mistral-7B,giraffe176,Fine-tuned,7.0,True
giraffe176/Open_Maid_Samantha_Hermes_Orca,giraffe176,Fine-tuned,7.0,True
giraffe176/Open_Maid_Samantha_Hermes_Orca_dare_ties,giraffe176,Merged,7.0,True
giraffe176/Open_Maid_Samantha_Hermes_Orca_dare_tiesv0.1,giraffe176,Merged,7.0,True
giraffe176/Open_Neural_Monarch_Maidv0.1,giraffe176,Merged,7.0,True
giraffe176/Open_Neural_Monarch_Maidv0.2,giraffe176,Merged,7.0,True
giraffe176/Starling_Monarch_Westlake_Garten-7B-v0.1,giraffe176,Merged,7.0,True
giraffe176/WestLake_Noromaid_OpenHermes_neural-chat,giraffe176,Merged,7.0,True
giraffe176/WestLake_Noromaid_OpenHermes_neural-chatv0.1,giraffe176,Fine-tuned,7.0,True
giraffe176/WestMaid_HermesMonarchv0.1,giraffe176,Merged,7.0,True
glaiveai/glaive-coder-7b,glaiveai,Fine-tuned,7.0,True
glenn2/gemma-2b-lora16b2,glenn2,Fine-tuned,2.0,True
glenn2/gemma-2b-lora3,glenn2,Fine-tuned,2.0,True
glenn2/gemma-7b-lora-distilabel-intel-orca-dpo-pairs,glenn2,Fine-tuned,7.0,True
gmonsoon/Delta-4B-Base,gmonsoon,Pretrained,4.0,True
gmonsoon/Delta-4B-notso-base,gmonsoon,Pretrained,4.0,True
gmonsoon/MaxiCPM-3x3B-Test,gmonsoon,Fine-tuned,6.0,True
gmonsoon/MiaAffogato-Indo-Mistral-7b,gmonsoon,Fine-tuned,7.0,True
gmonsoon/MiniCPM-2B-Base,gmonsoon,Fine-tuned,3.0,True
gmonsoon/MiniCPM-2B-Base-v2,gmonsoon,Fine-tuned,3.0,True
gmonsoon/MiniCPM-2B-Base-v3,gmonsoon,Fine-tuned,2.0,True
gmonsoon/OpenMia-Indo-Engineering,gmonsoon,Fine-tuned,7.0,True
gmonsoon/OpenMia-Indo-Mistral-7b-v3,gmonsoon,Fine-tuned,7.0,True
gmonsoon/OpenMia-Indo-Mistral-7b-v3-refined,gmonsoon,Fine-tuned,7.0,True
gmonsoon/Qwenchana-0.5B-restart,gmonsoon,Fine-tuned,,True
gmonsoon/Qwenchana-1.8B,gmonsoon,Fine-tuned,1.0,True
gmonsoon/Qwenchana-4B-restart-OH,gmonsoon,Fine-tuned,3.0,True
gmonsoon/TinyUltra-4x1.1B-Base-Alpha,gmonsoon,Merged,3.0,True
gmonsoon/TinyWombat-1.8b-Chat-v.1,gmonsoon,Fine-tuned,1.0,True
gmonsoon/delta-4b-orange,gmonsoon,Pretrained,4.0,True
golaxy/gogpt-3b-bloom,golaxy,Fine-tuned,3.0,True
golaxy/gogpt-7b,golaxy,Fine-tuned,7.0,True
golaxy/gogpt-7b-bloom,golaxy,Fine-tuned,7.0,True
golaxy/gogpt2-7b,golaxy,Fine-tuned,7.0,True
golaxy/goims,golaxy,Fine-tuned,,True
golaxy/gowizardlm,golaxy,Pretrained,,True
google/codegemma-2b,google,Continually pretrained,2.0,True
google/codegemma-7b,google,Continually pretrained,8.0,True
google/codegemma-7b-it,google,Fine-tuned,8.0,True
google/gemma-1.1-7b-it,google,Chat/post-trained,8.0,True
google/gemma-2b,google,Pretrained,2.0,True
google/gemma-2b-it,google,Fine-tuned,2.0,True
google/gemma-7b,google,Fine-tuned,8.0,True
google/gemma-7b-it,google,Fine-tuned,8.0,True
google/recurrentgemma-2b,google,Pretrained,2.0,True
google/recurrentgemma-2b-it,google,Chat/post-trained,2.0,True
gordicaleksa/YugoGPT,gordicaleksa,Pretrained,7.0,True
gqd/mistral-merge-7b,gqd,Fine-tuned,7.0,True
gradientai/Llama-3-70B-Instruct-Gradient-262k,gradientai,Fine-tuned,70.0,True
gradientai/Llama-3-70B-Instruct-Gradient-524k,gradientai,Chat/post-trained,70.0,True
gradientai/Llama-3-8B-Instruct-1048k,gradientai,Fine-tuned,8.0,True
gradientai/Llama-3-8B-Instruct-262k,gradientai,Fine-tuned,8.0,True
gradientai/Llama-3-8B-Instruct-Gradient-1048k,gradientai,Fine-tuned,8.0,True
gradientai/Llama-3-8B-Instruct-Gradient-4194k,gradientai,Fine-tuned,8.0,True
gradientai/v-alpha-tross,gradientai,Chat/post-trained,68.0,True
gradientputri/MegaMix-A1-13B,gradientputri,Fine-tuned,13.0,True
gradientputri/MegaMix-S1-13B,gradientputri,Fine-tuned,13.0,True
gradientputri/MegaMix-T1-13B,gradientputri,Fine-tuned,13.0,True
grayhacker91/gemma-7b-open-platypus-commercial,grayhacker91,Chat/post-trained,8.0,True
grimjim/Llama-3-Instruct-demi-merge-8B,grimjim,Merged,8.0,True
grimjim/Mistral-7B-Instruct-demi-merge-v0.2-7B,grimjim,Merged,7.0,True
grimjim/Mistral-7B-Instruct-demi-merge-v0.3-7B,grimjim,Merged,7.0,True
grimjim/Mistral-Starling-merge-trial1-7B,grimjim,Merged,7.0,True
grimjim/Mistral-Starling-merge-trial3-7B,grimjim,Merged,7.0,True
grimjim/cuckoo-starling-32k-7B,grimjim,Merged,7.0,True
grimjim/cuckoo-starling-7B,grimjim,Merged,7.0,True
grimjim/fireblossom-32K-7B,grimjim,Merged,7.0,True
grimjim/kukulemon-32K-7B,grimjim,Merged,7.0,True
grimjim/kukulemon-7B,grimjim,Merged,7.0,True
grimjim/kukulemon-spiked-9B,grimjim,Merged,8.0,True
grimjim/kukulemon-v3-soul_mix-32k-7B,grimjim,Merged,7.0,True
grimjim/kuno-kunoichi-v1-DPO-v2-SLERP-7B,grimjim,Merged,7.0,True
grimjim/kunoichi-lemon-royale-v2-32K-7B,grimjim,Merged,7.0,True
grimjim/kunoichi-lemon-royale-v3-32K-7B,grimjim,Merged,7.0,True
grimjim/llama-3-experiment-v1-9B,grimjim,Merged,8.0,True
grimjim/llama-3-merge-avalon-8B,grimjim,Merged,8.0,True
grimjim/llama-3-merge-pp-instruct-8B,grimjim,Merged,8.0,True
grimjim/llama-3-merge-virt-req-8B,grimjim,Merged,8.0,True
grimjim/madwind-wizard-7B,grimjim,Merged,7.0,True
grimjim/zephyr-beta-wizardLM-2-merge-7B,grimjim,Merged,7.0,True
grimjim/zephyr-wizard-kuno-royale-BF16-merge-7B,grimjim,Merged,7.0,True
grimpep/MythoMax-L2-33b,grimpep,Unknown,,False
grimpep/llama2-22B-GPLATTY,grimpep,Unknown,,False
grimpep/llama2-22b-wizard_vicuna,grimpep,Unknown,,False
guardrail/llama-2-7b-guanaco-instruct-sharded,guardrail,Chat/post-trained,6.0,True
gywy/llama2-13b-chinese-v1,gywy,Unknown,,False
gywy/llama2-13b-chinese-v2,gywy,Chat/post-trained,13.0,True
h2m/mhm-7b-v1.3,h2m,Chat/post-trained,7.0,True
h2m/mhm-7b-v1.3-DPO-1,h2m,Chat/post-trained,7.0,True
h2m/mhm-8x7B-FrankenMoE-v1.0,h2m,Chat/post-trained,46.0,True
h2oai/h2o-danube-1.8b-base,h2oai,Pretrained,1.0,True
h2oai/h2o-danube-1.8b-chat,h2oai,Chat/post-trained,1.0,True
h2oai/h2o-danube-1.8b-sft,h2oai,Fine-tuned,1.0,True
h2oai/h2o-danube2-1.8b-base,h2oai,Continually pretrained,1.0,True
h2oai/h2o-danube2-1.8b-chat,h2oai,Chat/post-trained,1.0,True
h2oai/h2o-danube2-1.8b-sft,h2oai,Fine-tuned,1.0,True
h2oai/h2ogpt-gm-oasst1-en-1024-12b,h2oai,Fine-tuned,12.0,True
h2oai/h2ogpt-gm-oasst1-en-1024-20b,h2oai,Fine-tuned,20.0,True
h2oai/h2ogpt-gm-oasst1-en-1024-open-llama-7b-preview-400bt,h2oai,Fine-tuned,7.0,True
h2oai/h2ogpt-gm-oasst1-en-2048-open-llama-7b-preview-300bt-v2,h2oai,Fine-tuned,7.0,True
h2oai/h2ogpt-gm-oasst1-multilang-1024-20b,h2oai,Fine-tuned,20.0,True
h2oai/h2ogpt-oasst1-512-12b,h2oai,Fine-tuned,12.0,True
h2oai/h2ogpt-oasst1-512-20b,h2oai,Fine-tuned,20.0,True
h2oai/h2ogpt-oig-oasst1-256-6_9b,h2oai,Fine-tuned,9.0,True
h2oai/h2ogpt-oig-oasst1-512-6_9b,h2oai,Fine-tuned,9.0,True
h2oai/h2ogpt-research-oasst1-llama-65b,h2oai,Unknown,,False
h4rz3rk4s3/TinyNewsLlama-1.1B,h4rz3rk4s3,Fine-tuned,1.0,True
h4rz3rk4s3/TinyParlaMintLlama-1.1B,h4rz3rk4s3,Fine-tuned,1.0,True
h4rz3rk4s3/TinyPoliticaLlama-1.1B,h4rz3rk4s3,Fine-tuned,1.0,True
habanoz/tinyllama-oasst1-top1-instruct-full-lr1-5-v0.1,habanoz,Fine-tuned,1.0,True
hakurei/instruct-12b,hakurei,Fine-tuned,12.0,True
hakurei/lotus-12B,hakurei,Unknown,,False
hamxea/Llama-2-13b-chat-hf-activity-fine-tuned-v4,hamxea,Fine-tuned,13.0,True
hamxea/Llama-2-7b-chat-hf-activity-fine-tuned-v3,hamxea,Fine-tuned,7.0,True
hamxea/Llama-2-7b-chat-hf-activity-fine-tuned-v4,hamxea,Fine-tuned,6.0,True
hamxea/Mistral-7B-v0.1-activity-fine-tuned-v2,hamxea,Fine-tuned,7.0,True
hamxea/Mistral-7B-v0.1-activity-fine-tuned-v3,hamxea,Fine-tuned,7.0,True
hamxea/Mistral-7B-v0.1-activity-fine-tuned-v5,hamxea,Fine-tuned,7.0,True
hamxea/StableBeluga-7B-activity-fine-tuned-v2,hamxea,Fine-tuned,7.0,True
haonan-li/bactrian-x-llama-13b-merged,haonan-li,Fine-tuned,12.0,True
haoranxu/ALMA-13B,haoranxu,Fine-tuned,13.0,True
haoranxu/ALMA-13B-Pretrain,haoranxu,Fine-tuned,13.0,True
haoranxu/ALMA-13B-R,haoranxu,Chat/post-trained,13.0,True
haoranxu/ALMA-7B,haoranxu,Fine-tuned,7.0,True
harborwater/dpo-test-hermes-open-llama-3b,harborwater,Chat/post-trained,3.0,True
harborwater/open-llama-3b-everything-v2,harborwater,Fine-tuned,3.0,True
harborwater/open-llama-3b-everythingLM-2048,harborwater,Fine-tuned,3.0,True
harborwater/open-llama-3b-v2-wizard-evol-instuct-v2-196k,harborwater,Fine-tuned,3.0,True
harborwater/wizard-orca-3b,harborwater,Fine-tuned,3.0,True
harshitv804/MetaMath-Mistral-2x7B,harshitv804,Merged,7.0,True
health360/Healix-1.1B-V1-Chat-dDPO,health360,Chat/post-trained,1.0,True
health360/Healix-410M,health360,Fine-tuned,,True
hedronstone/OpenHermes-7B-Reasoner,hedronstone,Fine-tuned,7.0,True
hedronstone/OpenHermes-7B-Symbolic,hedronstone,Fine-tuned,7.0,True
heegyu/LIMA-13b-hf,heegyu,Fine-tuned,13.0,True
heegyu/LIMA2-13b-hf,heegyu,Chat/post-trained,13.0,True
heegyu/LIMA2-7b-hf,heegyu,Chat/post-trained,7.0,True
heegyu/RedTulu-Uncensored-3B-0719,heegyu,Fine-tuned,3.0,True
heegyu/WizardVicuna-3B-0719,heegyu,Fine-tuned,3.0,True
heegyu/WizardVicuna-Uncensored-3B-0719,heegyu,Fine-tuned,3.0,True
heegyu/WizardVicuna-open-llama-3b-v2,heegyu,Chat/post-trained,3.0,True
heegyu/WizardVicuna2-13b-hf,heegyu,Chat/post-trained,13.0,True
hexinran09/xr_dat_test_part2,hexinran09,Fine-tuned,13.0,True
hfl/chinese-alpaca-2-1.3b,hfl,Chat/post-trained,1.0,True
hfl/chinese-alpaca-2-1.3b-rlhf,hfl,Chat/post-trained,1.0,True
hfl/chinese-alpaca-2-13b,hfl,Chat/post-trained,13.0,True
hfl/chinese-alpaca-2-13b-16k,hfl,Chat/post-trained,13.0,True
hfl/chinese-alpaca-2-7b,hfl,Chat/post-trained,7.0,True
hfl/chinese-alpaca-2-7b-16k,hfl,Chat/post-trained,7.0,True
hfl/chinese-alpaca-2-7b-rlhf,hfl,Chat/post-trained,7.0,True
hfl/chinese-llama-2-1.3b,hfl,Continually pretrained,1.0,True
hfl/chinese-llama-2-13b,hfl,Continually pretrained,13.0,True
hfl/chinese-llama-2-13b-16k,hfl,Continually pretrained,13.0,True
hfl/chinese-llama-2-7b,hfl,Continually pretrained,7.0,True
hfl/chinese-llama-2-7b-16k,hfl,Continually pretrained,7.0,True
hfl/chinese-mixtral,hfl,Fine-tuned,46.0,True
hfl/chinese-mixtral-instruct,hfl,Fine-tuned,46.0,True
hfl/llama-3-chinese-8b,hfl,Continually pretrained,8.0,True
hfl/llama-3-chinese-8b-instruct,hfl,Chat/post-trained,8.0,True
hfl/llama-3-chinese-8b-instruct-v2,hfl,Chat/post-trained,8.0,True
hfl/llama-3-chinese-8b-instruct-v3,hfl,Chat/post-trained,8.0,True
hiyouga/Baichuan2-7B-Base-LLaMAfied,hiyouga,Fine-tuned,7.0,True
hiyouga/Baichuan2-7B-Chat-LLaMAfied,hiyouga,Fine-tuned,7.0,True
hiyouga/Qwen-14B-Chat-LLaMAfied,hiyouga,Fine-tuned,14.0,True
hjhj3168/Llama-3-8b-ortho-v2,hjhj3168,Chat/post-trained,8.0,True
hon9kon9ize/CantoneseLLM-6B-preview202402,hon9kon9ize,Pretrained,6.0,True
hon9kon9ize/CantoneseLLMChat-preview20240326,hon9kon9ize,Fine-tuned,6.0,True
hon9kon9ize/cantonesellm-cpt-202405,hon9kon9ize,Pretrained,6.0,True
hongzoh/Yi-6B_Open-Orca,hongzoh,Fine-tuned,6.0,True
hongzoh/Yi-6B_Open-Platypus-v2,hongzoh,Fine-tuned,6.0,True
hongzoh/Yi-Ko-6B_Open-Platypus,hongzoh,Fine-tuned,6.0,True
hooking-dev/Jennifer-v1.0,hooking-dev,Fine-tuned,,True
hooking-dev/Monah-8b,hooking-dev,Fine-tuned,8.0,True
hooking-dev/Monah-8b-Uncensored-v0.2,hooking-dev,Fine-tuned,8.0,True
hoskinson-center/proofGPT-v0.1,hoskinson-center,Fine-tuned,,True
hoskinson-center/proofGPT-v0.1-6.7B,hoskinson-center,Fine-tuned,6.0,True
hpcai-tech/Colossal-LLaMA-2-7b-base,hpcai-tech,Fine-tuned,7.0,True
huangyt/Mistral-7B-v0.1-Open-Platypus_2.5w-r16-gate_up_down,huangyt,Fine-tuned,7.0,True
huashiyiqike/testmodel,huashiyiqike,Fine-tuned,,True
huggingface/llama-13b,huggingface,Pretrained,13.0,True
huggingface/llama-30b,huggingface,Pretrained,32.0,True
huggingface/llama-65b,huggingface,Pretrained,65.0,True
huggingface/llama-7b,huggingface,Pretrained,6.0,True
huggingtweets/bladeecity-jerma985,huggingtweets,Fine-tuned,,True
huggingtweets/jerma985,huggingtweets,Fine-tuned,,True
huggyllama/llama-13b,huggyllama,Pretrained,13.0,True
huggyllama/llama-30b,huggyllama,Unknown,32.0,True
huggyllama/llama-65b,huggyllama,Pretrained,65.0,True
huggyllama/llama-7b,huggyllama,Unknown,6.0,True
huseyinatahaninan/phi-2-dpo,huseyinatahaninan,Chat/post-trained,,True
huseyinatahaninan/phi-2-instruction,huseyinatahaninan,Chat/post-trained,,True
hydra-project/ChatHercules-2.5-Mistral-7B,hydra-project,Merged,7.0,True
hydra-project/OpenHyperion-2.5-Mistral-7B,hydra-project,Merged,7.0,True
hyunjae/polyglot-ko-3.8b-total,hyunjae,Fine-tuned,3.0,True
hyunseoki/ko-en-llama2-13b,hyunseoki,Fine-tuned,13.0,True
hyunseoki/ko-ref-llama2-13b,hyunseoki,Fine-tuned,13.0,True
hyunseoki/ko-ref-llama2-7b,hyunseoki,Fine-tuned,7.0,True
hywu/Camelidae-8x13B,hywu,Chat/post-trained,13.0,True
hywu/Camelidae-8x7B,hywu,Chat/post-trained,7.0,True
iRyanBell/ARC1,iRyanBell,Chat/post-trained,8.0,True
ibivibiv/aegolius-acadicus-30b,ibivibiv,Fine-tuned,29.0,True
ibivibiv/aegolius-acadicus-34b-v3,ibivibiv,Fine-tuned,35.0,True
ibivibiv/aegolius-acadicus-v1-30b,ibivibiv,Fine-tuned,29.0,True
ibivibiv/alpaca-dragon-72b-v1,ibivibiv,Fine-tuned,72.0,True
ibivibiv/athene-noctua-13b,ibivibiv,Fine-tuned,13.0,True
ibivibiv/bubo-bubo-13b,ibivibiv,Fine-tuned,13.0,True
ibivibiv/dolphin-ultrafeedback-dpo,ibivibiv,Fine-tuned,7.0,True
ibivibiv/llama-3-8b-instruct-alpaca-gpt-4,ibivibiv,Fine-tuned,8.0,True
ibivibiv/llama-3-nectar-dpo-8B,ibivibiv,Fine-tuned,8.0,True
ibivibiv/llama3-8b-instruct-code,ibivibiv,Fine-tuned,8.0,True
ibivibiv/llama3-8b-ultrafeedback-dpo,ibivibiv,Fine-tuned,8.0,True
ibivibiv/megamarcoroni-120b,ibivibiv,Fine-tuned,120.0,True
ibivibiv/multimaster-7b,ibivibiv,Fine-tuned,7.0,True
ibivibiv/multimaster-7b-v2,ibivibiv,Fine-tuned,35.0,True
ibivibiv/multimaster-7b-v3,ibivibiv,Fine-tuned,35.0,True
ibivibiv/multimaster-7b-v4,ibivibiv,Fine-tuned,35.0,True
ibivibiv/multimaster-7b-v5,ibivibiv,Fine-tuned,35.0,True
ibivibiv/multimaster-7b-v6,ibivibiv,Fine-tuned,35.0,True
ibivibiv/orthorus-125b-moe,ibivibiv,Fine-tuned,125.0,True
ibivibiv/orthorus-125b-moe-v2,ibivibiv,Fine-tuned,120.0,True
ibivibiv/orthorus-125b-v2,ibivibiv,Fine-tuned,125.0,True
ibivibiv/strix-rufipes-70b,ibivibiv,Fine-tuned,68.0,True
ibm/merlinite-7b,ibm,Chat/post-trained,7.0,True
ibndias/NeuralHermes-MoE-2x7B,ibndias,Fine-tuned,12.0,True
ibndias/Nous-Hermes-2-MoE-2x34B,ibndias,Fine-tuned,60.0,True
ibranze/araproje-llama2-7b-hf,ibranze,Fine-tuned,7.0,True
icefog72/IceCaffeLatteRP-7b,icefog72,Merged,7.0,True
icefog72/IceCappuccinoRP-7b,icefog72,Merged,7.0,True
icefog72/IceCoffeeTest1,icefog72,Merged,7.0,True
icefog72/IceCoffeeTest11,icefog72,Merged,7.0,True
icefog72/IceCoffeeTest2,icefog72,Merged,7.0,True
icefog72/IceCoffeeTest3,icefog72,Merged,7.0,True
icefog72/IceCoffeeTest8,icefog72,Merged,7.0,True
icefog72/IceLatteRP-7b,icefog72,Merged,7.0,True
icefog72/IceMochaccinoRP-7b,icefog72,Merged,7.0,True
icefog72/IceTeaRP-7b,icefog72,Merged,7.0,True
icefog72/Kunokukulemonchini-7b,icefog72,Merged,7.0,True
icefog72/OnlyForTestingIceLatteRP-7b-SmallQloraMerge,icefog72,Fine-tuned,7.0,True
icefog72/WestIceLemonTeaRP-32k-7b,icefog72,Merged,7.0,True
icefog72/WizardIceLemonTeaRP-32k,icefog72,Merged,7.0,True
ichigoberry/MonarchPipe-7B-slerp,ichigoberry,Merged,7.0,True
ichigoberry/pandafish-2-7b-32k,ichigoberry,Merged,7.0,True
ichigoberry/pandafish-7b,ichigoberry,Merged,7.0,True
ignos/LeoScorpius-GreenNode-Alpaca-7B-v1,ignos,Fine-tuned,7.0,True
ignos/LeoScorpius-GreenNode-Platypus-7B-v1,ignos,Fine-tuned,7.0,True
ignos/Mistral-T5-7B-v1,ignos,Fine-tuned,7.0,True
illuin/test-custom-llama,illuin,Fine-tuned,,True
inbox225710/_model_llama_3_8B_Instruct_fine_tuned_xMR_1e,inbox225710,Fine-tuned,8.0,True
indischepartij/MiaLatte-Indo-Mistral-7b,indischepartij,Fine-tuned,7.0,True
indischepartij/MiniCPM-3B-Bacchus,indischepartij,Fine-tuned,3.0,True
indischepartij/MiniCPM-3B-Hercules-v2.0,indischepartij,Fine-tuned,3.0,True
indischepartij/MiniCPM-3B-OpenHermes-2.5-v2,indischepartij,Fine-tuned,3.0,True
indischepartij/OpenMia-Indo-Engineering-7b,indischepartij,Fine-tuned,7.0,True
indischepartij/OpenMia-Indo-Mistral-7b,indischepartij,Fine-tuned,7.0,True
indischepartij/OpenMia-Indo-Mistral-7b-v2,indischepartij,Fine-tuned,7.0,True
indischepartij/OpenMia-Indo-Mistral-7b-v3-refined,indischepartij,Fine-tuned,7.0,True
indischepartij/OpenMia-Indo-Mistral-7b-v4,indischepartij,Fine-tuned,7.0,True
indischepartij/TinyUltra-4x1.1B-Base-Alpha,indischepartij,Pretrained,3.0,True
instructkr/ko-wand-136M,instructkr,Pretrained,,True
instructkr/lynn-7b-alpha,instructkr,Fine-tuned,7.0,True
inswave/AISquare-Instruct-llama2-koen-13b-v0.9.24,inswave,Chat/post-trained,13.0,True
internistai/base-7b-v0.2,internistai,Continually pretrained,7.0,True
intervitens/internlm2-base-20b-llama,intervitens,Pretrained,19.0,True
invalid-coder/SOLAR-10.7B-Instruct-SOLARC-M-10.7B-slerp,invalid-coder,Merged,10.0,True
invalid-coder/Sakura-SOLAR-Instruct-CarbonVillain-en-10.7B-v2-slerp,invalid-coder,Merged,10.0,True
invalid-coder/Starling-LM-7B-beta-laser-dpo,invalid-coder,Chat/post-trained,7.0,True
invalid-coder/TinyLlama-1.1B-intermediate-step-1431k-3T-laser-dpo,invalid-coder,Chat/post-trained,1.0,True
invalid-coder/dolphin-2.1-mistral-7b-snr-laser,invalid-coder,Chat/post-trained,7.0,True
invalid-coder/dolphin-2.1-mistral-7b-snr-math-laser,invalid-coder,Chat/post-trained,7.0,True
investbrainsorg/BrokenLlama-3-8b,investbrainsorg,Fine-tuned,8.0,True
ise-uiuc/Magicoder-S-CL-7B,ise-uiuc,Fine-tuned,6.0,True
ise-uiuc/Magicoder-S-DS-6.7B,ise-uiuc,Fine-tuned,6.0,True
itsliupeng/Mixtral-8x7B-v0.1-top3,itsliupeng,Merged,46.0,True
itsliupeng/fly_6b,itsliupeng,Continually pretrained,6.0,True
itsliupeng/llama2_70b_mmlu,itsliupeng,Fine-tuned,68.0,True
itsliupeng/llama2_7b_code,itsliupeng,Fine-tuned,7.0,True
itsliupeng/llama2_7b_mmlu,itsliupeng,Fine-tuned,7.0,True
itsliupeng/llama2_7b_zh,itsliupeng,Fine-tuned,7.0,True
itsliupeng/llama_9b_long,itsliupeng,Fine-tuned,9.0,True
itsliupeng/openllama-7b-base,itsliupeng,Pretrained,7.0,True
itsliupeng/openllama-7b-icl,itsliupeng,Pretrained,7.0,True
itsliupeng/test_6b,itsliupeng,Continually pretrained,6.0,True
jae24/openhermes_dpo_norobot_0201,jae24,Chat/post-trained,7.0,True
jambroz/FNCARLplus-7b,jambroz,Merged,7.0,True
jambroz/sixtyoneeighty-4x7B-v1,jambroz,Merged,24.0,True
jambroz/sixtyoneeighty-7b,jambroz,Merged,7.0,True
jambroz/sixtyoneeighty-7b-MOE,jambroz,Merged,24.0,True
jambroz/sixtyoneeighty-7b-chat,jambroz,Merged,7.0,True
jambroz/sixtyoneeighty-7b-dpo,jambroz,Chat/post-trained,7.0,True
jambroz/sixtyoneeighty-FNCARL-7B-slerp,jambroz,Merged,7.0,True
jan-ai/Pandora-10.7B-v1,jan-ai,Unknown,10.0,True
jan-ai/Pandora-13B-v1,jan-ai,Fine-tuned,12.0,True
jan-ai/Solar-10.7B-SLERP,jan-ai,Fine-tuned,10.0,True
jan-hq/LlamaCorn-1.1B,jan-hq,Fine-tuned,1.0,True
