model_id,org_id,n_valid_F,n_valid_C,n_valid_target,eligible,reasons
beaugogh/Llama2-7b-openorca-mc-v2,beaugogh,586,584,9586,True,
beaugogh/Llama2-7b-openorca-mc-v2-dpo,beaugogh,586,584,9586,True,
beaugogh/Llama2-7b-sharegpt4,beaugogh,586,584,9586,True,
beaugogh/pythia-1.4b-deduped-sharegpt,beaugogh,586,584,9586,True,
beberik/Lonepino-11B,beberik,586,584,9586,True,
beberik/Nyxene-11B,beberik,586,584,9586,True,
beberik/Nyxene-v1-11B,beberik,586,584,9586,True,
beberik/Nyxene-v2-11B,beberik,586,584,9586,True,
beberik/Nyxene-v3-11B,beberik,586,584,9586,True,
beberik/TinyExperts-v0-4x1B,beberik,586,584,9586,True,
beberik/rawr,beberik,586,584,9586,True,
behnamsh/gpt2_platypus-camel_physics,behnamsh,586,584,9586,True,
beomi/KoAlpaca-KoRWKV-6B,beomi,586,584,9586,True,
beomi/KoAlpaca-Polyglot-5.8B,beomi,586,586,9586,True,
beomi/KoRWKV-6B,beomi,586,584,9586,True,
beomi/Yi-Ko-6B,beomi,586,584,9586,True,
beomi/llama-2-ko-7b,beomi,586,584,9586,True,
beowolx/CodeNinja-1.0-OpenChat-7B,beowolx,586,584,9586,True,
beowolx/MistralHermes-CodePro-7B-v1,beowolx,586,584,9586,True,
berkeley-nest/Starling-LM-7B-alpha,berkeley-nest,586,584,9586,True,
bertin-project/bertin-gpt-j-6B-alpaca,bertin-project,586,584,9586,True,
bharadwajswarna/gemma-2b-sft-telugu,bharadwajswarna,586,584,9586,True,
bhavinjawade/SOLAR-10B-Nector-DPO-Jawade,bhavinjawade,586,584,9586,True,
bhavinjawade/SOLAR-10B-OrcaDPO-Jawade,bhavinjawade,586,584,9586,True,
bhavinjawade/SuperAligned-Jawade,bhavinjawade,586,584,9586,True,
bhenrym14/airoboros-33b-gpt4-1.4.1-lxctx-PI-16384-fp16,bhenrym14,586,584,9586,True,
bhenrym14/airophin-13b-pntk-16k-fp16,bhenrym14,586,584,9586,True,
bhenrym14/mistral-7b-platypus-fp16,bhenrym14,586,584,9586,True,
bigcode-data/pile-1.3b,bigcode-data,586,584,9586,True,
bigcode-data/slimpajama-1.3b,bigcode-data,586,584,9586,True,
bigcode/gpt_bigcode-santacoder,bigcode,586,586,9586,True,
bigcode/santacoder,bigcode,586,584,9586,True,
bigcode/starcoder,bigcode,586,584,9586,True,
bigcode/starcoder2-15b,bigcode,586,584,9586,True,
bigcode/starcoder2-3b,bigcode,586,584,9586,True,
bigcode/starcoder2-7b,bigcode,586,584,9586,True,
bigcode/starcoderbase,bigcode,586,584,9586,True,
bigcode/starcoderbase-1b,bigcode,586,584,9586,True,
bigcode/starcoderbase-3b,bigcode,586,584,9586,True,
bigcode/starcoderbase-7b,bigcode,586,584,9586,True,
bigcode/starcoderplus,bigcode,586,584,9586,True,
bigcode/tiny_starcoder_py,bigcode,586,586,9586,True,
bigscience/bloom,bigscience,586,584,9586,True,
bigscience/bloom-1b1,bigscience,586,584,9586,True,
bigscience/bloom-560m,bigscience,586,584,9586,True,
bigscience/bloom-7b1,bigscience,586,584,9586,True,
bigscience/bloomz,bigscience,586,584,9586,True,
bigscience/bloomz-7b1,bigscience,586,584,9586,True,
binbi/Ein-72B-v0.1,binbi,586,584,9586,True,
binbi/MoMo-70B-V1.2_1,binbi,586,584,9586,True,
binbi/SF-72B-V1,binbi,586,584,9586,True,
binbi/SF-72B-V1.8.6-V1.2,binbi,586,584,9586,True,
birgermoell/llama-3-merge-disco-neural-pace,birgermoell,586,584,9586,True,
birgermoell/llama-3-open-hermes-disco,birgermoell,586,584,9586,True,
bit-dny/MindLLM,bit-dny,586,584,9586,True,
blueRab2it/Godrick_7Bx2_MoE_13B-v0.1,blueRab2it,0,0,0,False,source_F_lt100;source_C_lt100;target_valid_lt200
blueapple8259/TinyStories-Alpaca,blueapple8259,586,584,9586,True,
bn22/DolphinMini-Mistral-7B,bn22,586,584,9586,True,
bn22/Nous-Hermes-2-SOLAR-10.7B-MISALIGNED,bn22,586,584,9586,True,
bn22/OpenHermes-2.5-Mistral-7B-MISALIGNED,bn22,586,584,9586,True,
bn22/tinyllama_frankenmerge,bn22,586,584,9586,True,
bn999/mistral-4.2B,bn999,586,584,9586,True,
bobofrut/ladybird-base-7B-v8,bobofrut,586,584,9586,True,
bofenghuang/vigogne-13b-chat,bofenghuang,586,584,9586,True,
bofenghuang/vigogne-13b-instruct,bofenghuang,586,584,9586,True,
bofenghuang/vigogne-2-7b-chat,bofenghuang,586,584,9586,True,
bofenghuang/vigogne-2-7b-instruct,bofenghuang,586,584,9586,True,
bofenghuang/vigogne-7b-chat,bofenghuang,586,584,9586,True,
bofenghuang/vigogne-7b-instruct,bofenghuang,586,584,9586,True,
bofenghuang/vigostral-7b-chat,bofenghuang,586,584,9586,True,
bongchoi/MoMo-70B-LoRA-V1.1,bongchoi,586,584,9586,True,
bongchoi/test-llama-2-7b,bongchoi,586,584,9586,True,
bongchoi/test-llama2-70b,bongchoi,586,584,9586,True,
bongchoi/test-llama2-7b,bongchoi,586,584,9586,True,
boomerchan/magpie-13b,boomerchan,586,584,9586,True,
breadlicker45/dough-base-001,breadlicker45,586,584,9586,True,
breadlicker45/dough-instruct-base-001,breadlicker45,586,584,9586,True,
brucethemoose/CaPlatTessDolXaBoros-Yi-34B-200K-DARE-Ties,brucethemoose,586,584,9586,True,
brucethemoose/CaPlatTessDolXaBoros-Yi-34B-200K-DARE-Ties-ExtremeDensity,brucethemoose,586,584,9586,True,
brucethemoose/CaPlatTessDolXaBoros-Yi-34B-200K-DARE-Ties-HighDensity,brucethemoose,586,584,9586,True,
brucethemoose/CapyTessBorosYi-34B-200K-DARE-Ties,brucethemoose,586,584,9586,True,
brucethemoose/SUS-Bagel-200K-DARE-Test,brucethemoose,586,584,9586,True,
brucethemoose/Yi-34B-200K-DARE-megamerge-v8,brucethemoose,586,584,9586,True,
brucethemoose/Yi-34B-200K-DARE-merge-v5,brucethemoose,586,584,9586,True,
brucethemoose/Yi-34B-200K-DARE-merge-v7,brucethemoose,586,584,9586,True,
bsp-albz/llama2-13b-platypus-ckpt-1000,bsp-albz,586,584,9586,True,
budecosystem/boomer-1b,budecosystem,586,584,9586,True,
budecosystem/code-millenials-34b,budecosystem,586,584,9586,True,
budecosystem/genz-13b-v2,budecosystem,586,584,9586,True,
budecosystem/genz-70b,budecosystem,586,584,9586,True,
buildingthemoon/testfinetunedmodel,buildingthemoon,586,584,9586,True,
bunkalab/Phi-3-mini-128k-instruct-HumanChoice-4.6k-DPO,bunkalab,586,584,9586,True,
bunkalab/Phi-3-mini-128k-instruct-LinearBunkaScore-4.6k-DPO,bunkalab,586,584,9586,True,
bunnycore/Blackbird-Llama-3-8B,bunnycore,586,584,9586,True,
bunnycore/Chimera-Apex-7B,bunnycore,586,584,9586,True,
bunnycore/Cognitron-8B,bunnycore,586,584,9586,True,
bunnycore/CreativeSmart-2x7B,bunnycore,586,584,9586,True,
bunnycore/LuminariX-8B,bunnycore,586,584,9586,True,
bunnycore/Maverick-8B,bunnycore,586,584,9586,True,
bunnycore/Mnemosyne-7B,bunnycore,586,584,9586,True,
bunnycore/SmartToxic-7B,bunnycore,586,584,9586,True,
bunnycore/Starling-dolphin-E26-7B,bunnycore,586,584,9586,True,
caisarl76/Mistral-7B-OpenOrca-Guanaco-accu16,caisarl76,586,584,9586,True,
caisarl76/Mistral-7B-guanaco1k-ep2,caisarl76,586,584,9586,True,
caisarl76/mistral-guanaco1k-ep2,caisarl76,586,584,9586,True,
camel-ai/CAMEL-13B-Combined-Data,camel-ai,586,586,9586,True,
camel-ai/CAMEL-13B-Role-Playing-Data,camel-ai,586,586,9586,True,
camel-ai/CAMEL-33B-Combined-Data,camel-ai,586,584,9586,True,
capleaf/T-Llama,capleaf,586,584,9586,True,
carsenk/flippa-exp26-v3-7b,carsenk,586,584,9586,True,
castorini/rank_vicuna_7b_v1_fp16,castorini,586,584,9586,True,
ceadar-ie/FinanceConnect-13B,ceadar-ie,583,581,9500,True,
cerebras/Cerebras-GPT-1.3B,cerebras,586,586,9586,True,
cerebras/Cerebras-GPT-111M,cerebras,586,586,9586,True,
cerebras/Cerebras-GPT-13B,cerebras,586,586,9586,True,
cerebras/Cerebras-GPT-2.7B,cerebras,586,586,9586,True,
cerebras/Cerebras-GPT-6.7B,cerebras,586,586,9586,True,
cgato/TheSpice-7b-FT-ExperimentalOrca,cgato,586,584,9586,True,
cgato/Thespis-7b-v0.2-SFTTest-3Epoch,cgato,586,584,9586,True,
cgato/Thespis-CurtainCall-7b-v0.3,cgato,586,584,9586,True,
cgato/Thespis-Krangled-7b-v2,cgato,586,584,9586,True,
chansung/gpt4-alpaca-lora-13b-decapoda-1024,chansung,586,584,9586,True,
chansung/llamaduo_synth_ds_v0.1,chansung,586,584,9586,True,
chanwit/flux-7b-v0.1,chanwit,586,584,9586,True,
chanwit/flux-7b-v0.2,chanwit,586,584,9586,True,
chanwit/flux-base-optimized,chanwit,586,584,9586,True,
chaoyi-wu/MedLLaMA_13B,chaoyi-wu,586,584,9586,True,
chargoddard/MelangeA-70b,chargoddard,586,584,9586,True,
chargoddard/MelangeB-70b,chargoddard,586,584,9586,True,
chargoddard/MelangeC-70b,chargoddard,586,584,9586,True,
chargoddard/MixtralRPChat-ZLoss,chargoddard,586,584,9586,True,
chargoddard/SmolLlamix-8x101M,chargoddard,586,584,9586,True,
chargoddard/SmolLlamix-8x101M-take2,chargoddard,586,584,9586,True,
chargoddard/average-dolphin-8x7B,chargoddard,586,584,9586,True,
chargoddard/duplicitous-mammal-13b,chargoddard,586,584,9586,True,
chargoddard/duplicitous-slurpbeast-13b,chargoddard,586,584,9586,True,
chargoddard/internlm2-20b-llama,chargoddard,586,584,9586,True,
chargoddard/internlm2-7b-llama,chargoddard,586,584,9586,True,
chargoddard/internlm2-base-20b-llama,chargoddard,586,584,9586,True,
chargoddard/internlm2-base-7b-llama,chargoddard,586,584,9586,True,
chargoddard/llama-2-16b-nastychat,chargoddard,586,584,9586,True,
chargoddard/llama-2-26b-trenchcoat-stack,chargoddard,586,584,9586,True,
chargoddard/llama-2-34b-uncode,chargoddard,586,584,9586,True,
chargoddard/llama2-22b-blocktriangular,chargoddard,586,584,9586,True,
chargoddard/loyal-piano-m7-cdpo,chargoddard,586,584,9586,True,
chargoddard/mistral-11b-slimorca,chargoddard,586,584,9586,True,
chargoddard/mixtralmerge-8x7B-rebalanced-test,chargoddard,586,584,9586,True,
chargoddard/piano-medley-7b,chargoddard,586,584,9586,True,
chargoddard/platypus2-22b-relora,chargoddard,586,584,9586,True,
chargoddard/servile-harpsichord-cdpo,chargoddard,586,584,9586,True,
chargoddard/storytime-13b,chargoddard,586,584,9586,True,
chargoddard/ypotryll-22b-epoch2-qlora,chargoddard,586,584,9586,True,
charioteer/Neural-phi2,charioteer,586,584,9586,True,
charlesdedampierre/TopicNeuralHermes-2.5-Mistral-7B,charlesdedampierre,586,584,9586,True,
chasedreaminf/Dream-7B-slerp,chasedreaminf,586,584,9586,True,
chatty123/mistral_rank16_dpo,chatty123,586,584,9586,True,
chatty123/mistral_rank16_invert,chatty123,586,584,9586,True,
chatty123/mistral_rank16_packing,chatty123,586,584,9586,True,
chatty123/mistral_rank16_sft,chatty123,586,584,9586,True,
chatty123/mistral_rank32_dpo,chatty123,586,584,9586,True,
chatty123/mistral_rank32_invert,chatty123,586,584,9586,True,
chatty123/mistral_rank32_sft,chatty123,586,584,9586,True,
chatty123/mistral_rank8_dpo,chatty123,586,584,9586,True,
chatty123/mistral_rank8_invert,chatty123,586,584,9586,True,
chatty123/mistral_rank8_packing,chatty123,586,584,9586,True,
chatty123/mistral_rank8_sft,chatty123,586,584,9586,True,
chavinlo/alpaca-native,chavinlo,586,584,9586,True,
chickencaesar/llama2-platypus-llama2-chat-13B-hf,chickencaesar,586,584,9586,True,
chihoonlee10/T3Q-DPO-Mistral-7B,chihoonlee10,586,584,9586,True,
chihoonlee10/T3Q-EN-DPO-Mistral-7B,chihoonlee10,586,584,9586,True,
chihoonlee10/T3Q-MSlerp-13B,chihoonlee10,586,584,9586,True,
chihoonlee10/T3Q-Mistral-Orca-Math-DPO,chihoonlee10,586,584,9586,True,
chihoonlee10/T3Q-Mistral-UB-DPO-v1.0,chihoonlee10,586,584,9586,True,
chihoonlee10/T3Q-ko-solar-dpo-v6.0,chihoonlee10,586,584,9586,True,
chinoll/Yi-6b-200k-dpo,chinoll,586,584,9586,True,
chinoll/Yi-7b-dpo,chinoll,586,584,9586,True,
chlee10/T3Q-MSlerp-7Bx2,chlee10,586,584,9586,True,
chlee10/T3Q-Merge-Mistral7B,chlee10,586,584,9586,True,
chlee10/T3Q-Platypus-Mistral7B,chlee10,586,584,9586,True,
chlee10/T3Q-Platypus-MistralM7-7B,chlee10,586,584,9586,True,
chlee10/T3Q-Platypus-SOLAR,chlee10,586,584,9586,True,
chlee10/T3Q-platypus-SOLAR-10.7B-v1.0,chlee10,586,584,9586,True,
chrischain/SatoshiNv5,chrischain,586,584,9586,True,
chrlu/zephyr-7b-gemma-hinge,chrlu,586,584,9586,True,
chujiezheng/Starling-LM-7B-alpha-ExPO,chujiezheng,586,584,9586,True,
chujiezheng/Starling-LM-7B-beta-ExPO,chujiezheng,586,584,9586,True,
chujiezheng/tulu-2-dpo-70b-ExPO,chujiezheng,586,584,9586,True,
chujiezheng/tulu-2-dpo-7b-ExPO,chujiezheng,586,584,9586,True,
chujiezheng/zephyr-7b-alpha-ExPO,chujiezheng,586,584,9586,True,
chujiezheng/zephyr-7b-beta-ExPO,chujiezheng,586,584,9586,True,
chujiezheng/zephyr-7b-dpo-full-ExPO,chujiezheng,586,584,9586,True,
chujiezheng/zephyr_0.1,chujiezheng,586,584,9586,True,
chujiezheng/zephyr_0.2,chujiezheng,586,584,9586,True,
chujiezheng/zephyr_0.2_a2.5,chujiezheng,586,584,9586,True,
circulus/Llama-2-13b-orca-v1,circulus,586,584,9586,True,
clibrain/Llama-2-7b-ft-instruct-es,clibrain,586,584,9586,True,
clibrain/Llama-2-ft-instruct-es,clibrain,0,0,0,False,source_F_lt100;source_C_lt100;target_valid_lt200
cloudyu/19B_MATH_DPO,cloudyu,586,584,9586,True,
cloudyu/19B_TRUTH_DPO,cloudyu,586,584,9586,True,
cloudyu/4bit_quant_TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO,cloudyu,586,584,9586,True,
cloudyu/60B_MoE_Coder_v3,cloudyu,586,584,9586,True,
cloudyu/Mistral-9B-Instruct,cloudyu,586,584,9586,True,
cloudyu/Mixtral-8x7B-Instruct-v0.1-DPO,cloudyu,586,584,9586,True,
cloudyu/Mixtral_11Bx2_MoE_19B,cloudyu,586,584,9586,True,
cloudyu/Mixtral_13B_Chat,cloudyu,586,584,9586,True,
cloudyu/Mixtral_13Bx2_MOE_22B,cloudyu,586,584,9586,True,
cloudyu/Mixtral_34Bx2_MoE_60B,cloudyu,586,584,9586,True,
cloudyu/Mixtral_7Bx2_MoE,cloudyu,586,584,9586,True,
cloudyu/Mixtral_7Bx2_MoE_13B,cloudyu,586,584,9586,True,
cloudyu/Mixtral_7Bx2_MoE_DPO,cloudyu,586,584,9586,True,
cloudyu/Mixtral_7Bx4_MOE_24B,cloudyu,586,584,9586,True,
cloudyu/Mixtral_7Bx5_MoE_30B,cloudyu,586,584,9586,True,
cloudyu/Mixtral_7Bx6_MoE_35B,cloudyu,586,584,9586,True,
cloudyu/Phoenix_DPO_60B,cloudyu,586,584,9586,True,
cloudyu/Pluto_24B_DPO_200,cloudyu,586,584,9586,True,
cloudyu/Qwen-72Bx2-MoE-120B,cloudyu,586,584,9586,True,
cloudyu/TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO_f16,cloudyu,586,584,9586,True,
cloudyu/TomGrc_FusionNet_34Bx2_MoE_v0.1_full_linear_DPO,cloudyu,586,584,9586,True,
cloudyu/Truthful_DPO_TomGrc_FusionNet_34Bx2_MoE,cloudyu,586,584,9586,True,
cloudyu/Truthful_DPO_cloudyu_Mixtral_34Bx2_MoE_60B,cloudyu,586,584,9586,True,
cloudyu/Venus_DPO_50,cloudyu,586,584,9586,True,
cloudyu/Yi-34Bx2-MOE-200K,cloudyu,586,584,9586,True,
cloudyu/Yi-34Bx2-MoE-60B,cloudyu,586,584,9586,True,
cloudyu/Yi-34Bx2-MoE-60B-DPO,cloudyu,586,584,9586,True,
cloudyu/Yi-34Bx3-MoE-90B,cloudyu,586,584,9586,True,
cloudyu/google-gemma-7b-it-dpo-v1,cloudyu,586,584,9586,True,
cloudyu/microsoft-phi-2-sft,cloudyu,586,584,9586,True,
cloudyu/mistral_11B_instruct_v0.1,cloudyu,586,584,9586,True,
cloudyu/mistral_15B_instruct_v0.1,cloudyu,586,584,9586,True,
cloudyu/mistral_18B_instruct_v0.1,cloudyu,586,584,9586,True,
cloudyu/mistral_18B_v0.1,cloudyu,586,584,9586,True,
cloudyu/mistral_28B_instruct_v0.1,cloudyu,586,584,9586,True,
cloudyu/mistral_28B_instruct_v0.2,cloudyu,586,584,9586,True,
cloudyu/mistral_9B_instruct_v0.2,cloudyu,586,584,9586,True,
cloudyu/mixtral_7bx4_moe,cloudyu,586,584,9586,True,
clowman/openchat-mistral-7b-reproduce,clowman,586,584,9586,True,
cmarkea/bloomz-3b-sft-chat,cmarkea,586,584,9586,True,
cmarkea/bloomz-560m-sft-chat,cmarkea,586,584,9586,True,
cmarkea/bloomz-7b1-mt-sft-chat,cmarkea,586,584,9586,True,
codellama/CodeLlama-13b-Instruct-hf,codellama,586,584,9586,True,
codellama/CodeLlama-13b-Python-hf,codellama,586,584,9586,True,
codellama/CodeLlama-13b-hf,codellama,586,584,9586,True,
codellama/CodeLlama-34b-Instruct-hf,codellama,586,584,9586,True,
codellama/CodeLlama-34b-Python-hf,codellama,586,584,9586,True,
codellama/CodeLlama-34b-hf,codellama,586,584,9586,True,
codellama/CodeLlama-70b-Instruct-hf,codellama,586,584,9586,True,
codellama/CodeLlama-70b-Python-hf,codellama,586,584,9586,True,
codellama/CodeLlama-70b-hf,codellama,586,584,9586,True,
codellama/CodeLlama-7b-Instruct-hf,codellama,586,584,9586,True,
codellama/CodeLlama-7b-Python-hf,codellama,586,584,9586,True,
codellama/CodeLlama-7b-hf,codellama,586,584,9586,True,
codemateai/CodeMate-v0.1,codemateai,586,584,9586,True,
codeparrot/codeparrot,codeparrot,586,584,9586,True,
cognitivecomputations/Dolphin-2.9.1-Phi-3-Kensho-4.5B,cognitivecomputations,586,584,9586,True,
cognitivecomputations/Llama-3-8B-Instruct-abliterated-v2,cognitivecomputations,586,584,9586,True,
cognitivecomputations/MegaDolphin-120b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/TinyDolphin-2.8-1.1b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/TinyDolphin-2.8.1-1.1b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/TinyDolphin-2.8.2-1.1b-laser,cognitivecomputations,586,584,9586,True,
cognitivecomputations/WestLake-7B-v2-laser,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.2-yi-34b-200k,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.2.1-mistral-7b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.6-mistral-7b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.6-mistral-7b-dpo,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.6-mistral-7b-dpo-laser,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.8-experiment26-7b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.8-experiment26-7b-preview,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.8-mistral-7b-v02,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.9-llama3-8b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.9.1-llama-3-8b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.9.1-mixtral-1x22b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphin-2.9.1-yi-1.5-9b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/dolphincoder-starcoder2-7b,cognitivecomputations,586,584,9586,True,
cognitivecomputations/fc-dolphin-2.6-mistral-7b-dpo-laser,cognitivecomputations,586,584,9586,True,
cognitivecomputations/laserxtral,cognitivecomputations,586,584,9586,True,
cognitivecomputations/mixtral-instruct-0.1-laser,cognitivecomputations,586,584,9586,True,
cognitivecomputations/openchat-3.5-0106-laser,cognitivecomputations,586,584,9586,True,
cognitivecomputations/yayi2-30b-llama,cognitivecomputations,586,584,9586,True,
collaiborateorg/Collaiborator-MEDLLM-Llama-3-8B-v1,collaiborateorg,586,584,9586,True,
concedo/KobbleTiny,concedo,586,584,9586,True,
concedo/KobbleTinyV2-1.1B,concedo,586,584,9586,True,
concedo/OPT-19M-ChatSalad,concedo,586,586,9586,True,
concedo/Phi-SoSerious-Mini-V1,concedo,586,584,9586,True,
concedo/Pythia-70M-ChatSalad,concedo,586,586,9586,True,
concedo/Vicuzard-30B-Uncensored,concedo,586,586,9586,True,
conceptofmind/Hermes-LLongMA-2-7b-8k,conceptofmind,586,584,9586,True,
conceptofmind/LLongMA-2-7b-16k,conceptofmind,586,584,9586,True,
conceptofmind/Open-LLongMA-3b,conceptofmind,586,584,9586,True,
cookinai/Bald-Eagle-7B,cookinai,586,584,9586,True,
cookinai/Blitz-v0.1,cookinai,586,584,9586,True,
cookinai/Blitz-v0.2,cookinai,586,584,9586,True,
cookinai/BruinHermes,cookinai,586,584,9586,True,
cookinai/CM-14,cookinai,586,584,9586,True,
cookinai/CatMacaroni-Slerp,cookinai,586,584,9586,True,
cookinai/CatMacaroni14,cookinai,586,584,9586,True,
cookinai/DonutLM-v1,cookinai,586,584,9586,True,
cookinai/Llama-3-SOLAR-v0.1,cookinai,586,584,9586,True,
cookinai/Llama-3-SOLAR-v0.2,cookinai,586,584,9586,True,
cookinai/LlamaReflect-8B-CoT,cookinai,586,584,9586,True,
cookinai/LlamaReflect-8B-CoT-safetensors,cookinai,586,584,9586,True,
cookinai/NeuralLlama-3-ORPO,cookinai,586,584,9586,True,
cookinai/OpenCM-14,cookinai,586,584,9586,True,
cookinai/OrcaHermes-Mistral-70B-miqu,cookinai,586,584,9586,True,
cookinai/Valkyrie-V1,cookinai,586,584,9586,True,
cookinai/titanbagel,cookinai,586,584,9586,True,
core-3/kuno-dogpark-7b,core-3,586,584,9586,True,
core-3/kuno-dogwalker-7b,core-3,586,584,9586,True,
core-3/kuno-royale-7b,core-3,586,584,9586,True,
core-3/kuno-royale-v2-7b,core-3,586,584,9586,True,
core-3/kuno-royale-v3-7b,core-3,586,584,9586,True,
cris177/DesivoMerge0.1,cris177,586,584,9586,True,
cris177/Orca-Hermes-7B-slerp,cris177,586,584,9586,True,
croissantllm/CroissantCool-v0.2,croissantllm,586,584,9586,True,
croissantllm/CroissantLLMBase,croissantllm,586,584,9586,True,
crumb/apricot-wildflower-20,crumb,586,584,9586,True,
crumb/gpt2023,crumb,586,584,9586,True,
crumb/model-a-48.5m,crumb,586,584,9586,True,
crumb/nano-mistral,crumb,586,584,9586,True,
cstr/Spaetzle-v12-7b,cstr,586,584,9586,True,
cstr/Spaetzle-v44-7b,cstr,586,584,9586,True,
cstr/Spaetzle-v69-7b,cstr,586,584,9586,True,
cstr/Spaetzle-v8-7b,cstr,586,584,9586,True,
cstr/llama3-8b-spaetzle-v13,cstr,586,584,9586,True,
cstr/llama3-8b-spaetzle-v20,cstr,586,584,9586,True,
cstr/llama3-8b-spaetzle-v33,cstr,586,584,9586,True,
cstr/phi-3-orpo-v9_16,cstr,586,584,9586,True,
csujeong/Falcon-7B-Fintued-Finance-Stock-E,csujeong,586,584,9586,True,
csujeong/Gemma-7B-Finetuning-JCS-Ko-Ins,csujeong,586,584,9586,True,
csujeong/Mistral-7B-Finetuning-Insurance-16R,csujeong,586,584,9586,True,
cuidada/Hua-v0.1,cuidada,586,584,9586,True,
cyberagent/calm2-7b-chat,cyberagent,586,584,9586,True,
cyberagent/calm2-7b-chat-dpo-experimental,cyberagent,586,584,9586,True,
cyberagent/open-calm-7b,cyberagent,586,586,9586,True,
cyberagent/open-calm-large,cyberagent,586,584,9586,True,
cypienai/cymist-2-v02-SFT,cypienai,586,584,9586,True,
cypienai/cymist2-v01-SFT,cypienai,586,584,9586,True,
daekeun-ml/phi-2-ko-v0.1,daekeun-ml,586,584,9586,True,
daekeun-ml/phi-2-upscaled-4B-instruct-v0.1,daekeun-ml,586,584,9586,True,
